experiment,frame,file,download,jaccard,spanning_tree,ph0d,layout_time,quality,fdl_init,frameTime,crossing,crossingAngle,angularResolutionMin,angularResolutionDev,totalEnergy,avgMotion,maxMotion,trustworthy_k_idx,trustworthy_q_local,trustworthy_q_global,continuity_k_idx,continuity_q_local,continuity_q_global,lcmc_k_idx,lcmc_q_local,lcmc_q_global
h0_ladder,400,data/ladder.json,121.29999995231628,0.20000004768371582,0.3999999761581421,2,0,0.10000002384185791,3.899999976158142,0,0.9877300613496932,0.38857768179721797,0.4379039814966832,0.637422857741053,0.02358444677902862,509.5249230994198,650.981196374844,18,0.9447967322029822,1.0,18,0.938622197981325,1.0,18,0.39348587214299285,-0.0029239766081872176
