experiment,frame,file,download,jaccard,spanning_tree,ph0d,layout_time,quality,fdl_init,frameTime,crossing,crossingAngle,angularResolutionMin,angularResolutionDev,totalEnergy,avgMotion,maxMotion,trustworthy_k_idx,trustworthy_q_local,trustworthy_q_global,continuity_k_idx,continuity_q_local,continuity_q_global,lcmc_k_idx,lcmc_q_local,lcmc_q_global
h0_train_bombing,400,data/train_bombing.json,314.8000000715256,0.09999990463256836,0.6000000238418579,3.600000023841858,0,0.10000002384185791,12.199999928474426,0,0.897235283054354,0.7091882349853041,0.29468437650801316,0.5912493887054209,0.32864168561603324,513.5515116179272,645.8262757448994,18,0.9105112580581955,0.9335526315789473,18,0.893102224560913,0.9098684210526315,18,0.35652862713568717,0.41785916403913
