experiment,frame,file,download,jaccard,spanning_tree,ph0d,layout_time,quality,fdl_init,frameTime,crossing,crossingAngle,angularResolutionMin,angularResolutionDev,totalEnergy,avgMotion,maxMotion,trustworthy_k_idx,trustworthy_q_local,trustworthy_q_global,continuity_k_idx,continuity_q_local,continuity_q_global,lcmc_k_idx,lcmc_q_local,lcmc_q_global
h0_duplication_divergence_graph__50_0_5__,400,data/duplication_divergence_graph__50_0_5__.json,301.2000000476837,0.5,0.3999999761581421,2.9000000953674316,0,0.10000002384185791,7.299999952316284,0,0.9127290260366442,0.7366889228963307,0.5766792551687858,0.75323193942926,0.5072165298304502,508.85150076378085,609.2253591237719,18,0.8885658509001523,0.8828571428571429,18,0.8826042608419378,0.8976441102756892,18,0.3416347553377365,0.33993465807375584
