experiment,frame,file,download,jaccard,spanning_tree,ph0d,ph1d,layout_time,quality,fdl_init,frameTime,crossing,crossingAngle,angularResolutionMin,angularResolutionDev,totalEnergy,avgMotion,maxMotion,trustworthy_k_idx,trustworthy_q_local,trustworthy_q_global,continuity_k_idx,continuity_q_local,continuity_q_global,lcmc_k_idx,lcmc_q_local,lcmc_q_global
h1_bn-mouse-visual-cortex-2_9_loop,150,data/bn-mouse-visual-cortex-2.json,437.09999990463257,0.9000000953674316,0.19999992847442627,7.200000047683716,14.600000023841858,0,0,19.90000009536743,0,0.9967376797983293,0.7162698623905558,0.93034916326297,0.9651519244292404,8.696880795197778,564.2936858102831,839.6318852099379,18,0.9574269443697162,0.9698597245039807,18,0.9595075567368399,0.9648646131948093,18,0.4086509584087443,0.6738239988059154
