experiment,frame,file,download,jaccard,spanning_tree,quality,fdl_init,frameTime,crossing,crossingAngle,angularResolutionMin,angularResolutionDev,totalEnergy,avgMotion,maxMotion,trustworthy_k_idx,trustworthy_q_local,trustworthy_q_global,continuity_k_idx,continuity_q_local,continuity_q_global,lcmc_k_idx,lcmc_q_local,lcmc_q_global
other_dorogovtsev_goltsev_mendes_graph__5___sfdp,1,data/sfdp/dorogovtsev_goltsev_mendes_graph__5__.json,285.90000009536743,2,0.2999999523162842,0,39,0,0.9937915742793791,0.7865942525515333,0.5111479186060709,0.6109586773483402,0,115.38601479820034,183.50407079953294,18,0.9593447559120198,0.9577927694170558,18,0.9214071830882995,0.9286091461138575,18,0.46364089311959406,0.49569306683590153
