experiment,frame,file,download,jaccard,spanning_tree,layout_time,quality,fdl_init,frameTime,crossing,crossingAngle,angularResolutionMin,angularResolutionDev,totalEnergy,avgMotion,maxMotion,trustworthy_k_idx,trustworthy_q_local,trustworthy_q_global,continuity_k_idx,continuity_q_local,continuity_q_global,lcmc_k_idx,lcmc_q_local,lcmc_q_global
init_layout_lobster_random,1,data/lobster.json,385.10000002384186,0.5999999046325684,0.6000000238418579,0.09999990463256836,0.10000002384185791,21.200000047683716,0,0.35273468463367685,0.7127335152083326,0.4718329878896408,0.5216250398181157,10490.081238222254,511.9018256359298,644.5987028436027,18,0.47235163579805545,0.4981387971774448,18,0.5186578280908692,0.5525668414578888,18,-0.021566843671183993,-0.02380063534518099
init_layout_lobster_random,2,data/lobster.json,385.10000002384186,0.5999999046325684,0.6000000238418579,0.09999990463256836,0.10000002384185791,21.200000047683716,41,0.5797984373230665,0.7024138082325522,0.4836248636232051,0.5433057445925339,6427.822200015706,21.42312558115818,57.823736684651145,18,0.4851812029291187,0.48807600181264854,18,0.5343087050821995,0.5536647892794717,18,-0.01772402630985722,-0.02239243256398049
init_layout_lobster_random,3,data/lobster.json,385.10000002384186,0.5999999046325684,0.6000000238418579,0.09999990463256836,0.10000002384185791,21.200000047683716,25.299999952316284,0.7174498924244139,0.6931609940846435,0.5016656778303865,0.5753194374775756,8323.479107067484,27.74428771898276,71.27421262768162,18,0.5045530967258313,0.47691007962710874,18,0.5339259507375436,0.5523318443710749,18,-0.023679821361248705,-0.03260190272768407
init_layout_lobster_random,4,data/lobster.json,385.10000002384186,0.5999999046325684,0.6000000238418579,0.09999990463256836,0.10000002384185791,21.200000047683716,26.300000071525574,0.7962178688710225,0.6742684344756595,0.5327870066229592,0.6213182288457431,8932.125187726479,29.771873725386165,68.54468064639187,18,0.5223592127036859,0.4688159513174043,18,0.5532979061453,0.5437729008869038,18,-0.022330353365197328,-0.03489023224713487
init_layout_lobster_random,5,data/lobster.json,385.10000002384186,0.5999999046325684,0.6000000238418579,0.09999990463256836,0.10000002384185791,21.200000047683716,24.199999928474426,0.8519759936587024,0.671051162671001,0.5942109279883347,0.6906909280952862,8218.324675401687,27.39727233098902,61.106898459370996,18,0.5346359008212984,0.46515180941282674,18,0.5290236469141304,0.5353414902570074,18,-0.004906112320964808,-0.023448584649880866
init_layout_lobster_random,6,data/lobster.json,385.10000002384186,0.5999999046325684,0.6000000238418579,0.09999990463256836,0.10000002384185791,21.200000047683716,22.600000023841858,0.8921073491110859,0.685244378702818,0.6760193558685448,0.7704350911842959,7021.3196976264135,23.412867187083656,60.65957038629916,18,0.5417036781855488,0.4630620832524074,18,0.5007067075230394,0.522126626529424,18,-0.0015731091678914861,-0.020632179087479878
init_layout_lobster_random,7,data/lobster.json,385.10000002384186,0.5999999046325684,0.6000000238418579,0.09999990463256836,0.10000002384185791,21.200000047683716,23,0.9111765371985052,0.6928110167763624,0.746422639293475,0.8373424272543064,5616.52753132139,18.734896307105043,40.98144373218347,18,0.5455590064628184,0.46103191558230927,18,0.48392987871989096,0.5141567941995209,18,-0.0012456018809114471,-0.019928077696879633
init_layout_lobster_random,8,data/lobster.json,385.10000002384186,0.5999999046325684,0.6000000238418579,0.09999990463256836,0.10000002384185791,21.200000047683716,24.100000023841858,0.9186955044728796,0.6827600167199057,0.8287473582291326,0.8949767284964905,4339.4081519363035,14.47764293964492,33.662242755686606,18,0.5479923809367487,0.4593908202239867,18,0.4781300628211197,0.5098621091474078,18,-0.0030771051227530717,-0.019223976306279388
init_layout_lobster_random,9,data/lobster.json,385.10000002384186,0.5999999046325684,0.6000000238418579,0.09999990463256836,0.10000002384185791,21.200000047683716,22.799999952316284,0.921277318536972,0.6728716110346343,0.8670386898134521,0.9199259714354289,3314.050728171721,11.06480416708684,23.701672658901362,18,0.5493465570034795,0.45821454004013196,18,0.4809305418005404,0.5096115750631198,18,-0.0058173385027005305,-0.02010410304452969
init_layout_lobster_random,10,data/lobster.json,385.10000002384186,0.5999999046325684,0.6000000238418579,0.09999990463256836,0.10000002384185791,21.200000047683716,44.699999928474426,0.9226814630279696,0.6672152522882169,0.8868362163067798,0.9326364346088005,2550.7658548688364,8.526782918836734,22.95161907684899,18,0.5506086963832934,0.45762672363565327,18,0.48500800447853026,0.5072842623163074,18,-0.006898642943651506,-0.023624609997530924
