experiment,frame,file,download,jaccard,spanning_tree,quality,fdl_init,frameTime,crossing,crossingAngle,angularResolutionMin,angularResolutionDev,totalEnergy,avgMotion,maxMotion,trustworthy_k_idx,trustworthy_q_local,trustworthy_q_global,continuity_k_idx,continuity_q_local,continuity_q_global,lcmc_k_idx,lcmc_q_local,lcmc_q_global
other_train_bombing_neato,1,data/neato/train_bombing.json,296.1999999284744,0,0.20000004768371582,0,47.39999997615814,0,0.8970848222681964,0.7561597548500603,0.2580165061448555,0.5652600046933394,0,286.12958259026095,471.6505474395212,18,0.9335163020634768,0.9465460526315789,18,0.9413068446068342,0.9475798872180451,18,0.4918814177814283,0.4913762901878351
