experiment,frame,file,download,jaccard,spanning_tree,quality,fdl_init,frameTime,crossing,crossingAngle,angularResolutionMin,angularResolutionDev,totalEnergy,avgMotion,maxMotion,trustworthy_k_idx,trustworthy_q_local,trustworthy_q_global,continuity_k_idx,continuity_q_local,continuity_q_global,lcmc_k_idx,lcmc_q_local,lcmc_q_global
other_movies_neato,1,data/neato/movies.json,426.89999997615814,0.10000002384185791,0.10000002384185791,0,15.300000071525574,0,0.9307135470527405,0.7429747485765824,0.44953862594029204,0.6563140703493998,0,455.9990246724757,768.8476998729982,18,0.8968131767661572,0.8891856290892248,18,0.8772950059004478,0.8878394418389208,18,0.3447557604886036,0.40965975544922906
