experiment,frame,file,download,jaccard,spanning_tree,ph0d,layout_time,quality,fdl_init,frameTime,crossing,crossingAngle,angularResolutionMin,angularResolutionDev,totalEnergy,avgMotion,maxMotion,trustworthy_k_idx,trustworthy_q_local,trustworthy_q_global,continuity_k_idx,continuity_q_local,continuity_q_global,lcmc_k_idx,lcmc_q_local,lcmc_q_global
h0_balanced_tree__3_6__,400,data/balanced_tree__3_6__.json,333.60000002384186,2.399999976158142,1.7000000476837158,38.699999928474426,0,0.2999999523162842,121.20000004768372,0,0.9993327773144287,0.5693877842403956,0.7270847490889727,0.8243376714950834,40.498730331675795,1011.7469041525088,1867.9948488957516,18,0.9616165364135426,0.9318566254804921,18,0.9567985414509793,0.9341862233713045,18,0.5179458760747621,0.4207474990797872
