experiment,frame,file,download,jaccard,spanning_tree,ph0d,ph1d,layout_time,quality,fdl_init,frameTime,crossing,crossingAngle,angularResolutionMin,angularResolutionDev,totalEnergy,avgMotion,maxMotion,trustworthy_k_idx,trustworthy_q_local,trustworthy_q_global,continuity_k_idx,continuity_q_local,continuity_q_global,lcmc_k_idx,lcmc_q_local,lcmc_q_global
h1_random_geometric_graph__400_0_1___43_force,600,data/random_geometric_graph__400_0_1__.json,660.6999999284744,8.700000047683716,1.7999999523162842,13.599999904632568,19.799999952316284,0,0.10000002384185791,109.70000004768372,0,0.9927374266402745,0.6814605140792938,0.0767377676021106,0.5263503069954611,51.3360995231367,1021.7497331408724,1711.1571562831282,18,0.989984600447035,0.9831153355085828,18,0.9190664711805049,0.8969524045963966,18,0.6070720455086478,0.6348889282184567
