experiment,frame,file,download,jaccard,spanning_tree,quality,fdl_init,frameTime,crossing,crossingAngle,angularResolutionMin,angularResolutionDev,totalEnergy,avgMotion,maxMotion,trustworthy_k_idx,trustworthy_q_local,trustworthy_q_global,continuity_k_idx,continuity_q_local,continuity_q_global,lcmc_k_idx,lcmc_q_local,lcmc_q_global
other_aves-sparrow-social-2009_sfdp,1,data/sfdp/aves-sparrow-social-2009.json,1603.7999999523163,1.2000000476837158,0.19999992847442627,0.09999990463256836,9.100000023841858,0,0.7717488084638349,0.7450875132716817,0.053697573437741286,0.4945799803582659,0,86.58103237336486,233.49076295219905,18,0.9318876548361259,0.896505376344086,18,0.9291807881397479,0.928763440860215,18,0.42287179642909867,0.27465214761040535
