experiment,frame,file,download,jaccard,spanning_tree,layout_time,quality,fdl_init,frameTime,crossing,crossingAngle,angularResolutionMin,angularResolutionDev,totalEnergy,avgMotion,maxMotion,trustworthy_k_idx,trustworthy_q_local,trustworthy_q_global,continuity_k_idx,continuity_q_local,continuity_q_global,lcmc_k_idx,lcmc_q_local,lcmc_q_global
init_layout_lollipop_graph__10_50___random,1,data/lollipop_graph__10_50__.json,216.10000002384186,0.2999999523162842,0.30000007152557373,0,0.10000002384185791,6.899999976158142,0,0.17815665925376822,0.7248788487002564,0.23203700096014213,0.2918563167556706,439.5583541776541,509.0529615680541,567.8850039329325,18,0.5182230825808682,0.5789190718732314,18,0.653079999251248,0.6190435766836446,18,0.021376320907755333,0.06581254421852412
init_layout_lollipop_graph__10_50___random,2,data/lollipop_graph__10_50__.json,216.10000002384186,0.2999999523162842,0.30000007152557373,0,0.10000002384185791,6.899999976158142,9.5,0.07783543365455892,0.720869525671867,0.2317969322453748,0.29226903784572,260.61923836134434,4.355301715509966,16.631061147061633,18,0.5020515661499665,0.5647425014148273,18,0.6113677524805866,0.5937464629315226,18,-0.004976365061913017,0.048863391676151224
init_layout_lollipop_graph__10_50___random,3,data/lollipop_graph__10_50__.json,216.10000002384186,0.2999999523162842,0.30000007152557373,0,0.10000002384185791,6.899999976158142,14.300000071525574,0.052631578947368474,0.7188709456726883,0.23300972974922662,0.29311034728643215,143.35392404198907,2.3955358045324417,16.40800232574184,18,0.499134331718413,0.5620826259196376,18,0.5999732895986769,0.5867855121675156,18,-0.015470540212120075,0.04172690639515214
init_layout_lollipop_graph__10_50___random,4,data/lollipop_graph__10_50__.json,216.10000002384186,0.2999999523162842,0.30000007152557373,0,0.10000002384185791,6.899999976158142,14,0.07536446750679515,0.7169448325434271,0.23094023471008696,0.2944905145755301,150.30935300309346,2.507257897283444,20.4591614484298,18,0.5011814844124802,0.5642614601018675,18,0.5969610958814199,0.5943689869835878,18,-0.017182864251213802,0.03905072441477747
init_layout_lollipop_graph__10_50___random,5,data/lollipop_graph__10_50__.json,216.10000002384186,0.2999999523162842,0.30000007152557373,0,0.10000002384185791,6.899999976158142,15.600000023841858,0.08524833209785021,0.715658210413384,0.22814430766026683,0.2959748286390521,161.0710186905233,2.7056399700883884,21.30317435633448,18,0.5046376686864436,0.5673457838143743,18,0.5945102396993157,0.600537634408602,18,-0.014476302552877424,0.0381586637546526
init_layout_lollipop_graph__10_50___random,6,data/lollipop_graph__10_50__.json,216.10000002384186,0.2999999523162842,0.30000007152557373,0,0.10000002384185791,6.899999976158142,20.799999952316284,0.11687669878922657,0.7158637603821958,0.22700083094021573,0.2970265799932107,169.58311734792548,2.8370102799368335,19.022543611232898,18,0.5042789232484691,0.5664119977362758,18,0.5924798060872218,0.5996604414261464,18,-0.016288264854204967,0.03369836045402813
init_layout_lollipop_graph__10_50___random,7,data/lollipop_graph__10_50__.json,216.10000002384186,0.2999999523162842,0.30000007152557373,0,0.10000002384185791,6.899999976158142,9.600000023841858,0.14059797380775885,0.7166673079405379,0.2291996454503018,0.2979651952930067,179.95259060271303,3.003190346357322,16.068734000786087,18,0.5042121447849806,0.5643463497453314,18,0.5903013386477611,0.5941992076966616,18,-0.017919878412538365,0.029238057153403718
init_layout_lollipop_graph__10_50___random,8,data/lollipop_graph__10_50__.json,216.10000002384186,0.2999999523162842,0.30000007152557373,0,0.10000002384185791,6.899999976158142,7.100000023841858,0.17123795404002962,0.7188346051837664,0.23163905812283747,0.2989719168987721,167.95859963431388,2.80350224334235,13.059541687611084,18,0.5034432729029641,0.5610356536502547,18,0.5858187953839711,0.5866723259762308,18,-0.021213106576986204,0.022993632532529507
init_layout_lollipop_graph__10_50___random,9,data/lollipop_graph__10_50__.json,216.10000002384186,0.2999999523162842,0.30000007152557373,0,0.10000002384185791,6.899999976158142,20.200000047683716,0.19891277489498393,0.7191039720599293,0.236516860926118,0.30200083196906313,162.2115420393311,2.7081475068920766,13.83219054174152,18,0.5037364602163578,0.5591397849462367,18,0.5740948443226708,0.5771080928126766,18,-0.023461319173321102,0.013180965271155698
init_layout_lollipop_graph__10_50___random,10,data/lollipop_graph__10_50__.json,216.10000002384186,0.2999999523162842,0.30000007152557373,0,0.10000002384185791,6.899999976158142,10.100000023841858,0.25475660983444526,0.7236434748782187,0.2432268472811452,0.3060163472289612,185.06011751190223,3.0845918416454805,15.132155166638746,18,0.5089713262030627,0.5619411431805317,18,0.5638888171767992,0.5671194114318053,18,-0.026174189184296797,0.011396843950905955
