experiment,frame,file,download,jaccard,spanning_tree,quality,fdl_init,frameTime,crossing,crossingAngle,angularResolutionMin,angularResolutionDev,totalEnergy,avgMotion,maxMotion,trustworthy_k_idx,trustworthy_q_local,trustworthy_q_global,continuity_k_idx,continuity_q_local,continuity_q_global,lcmc_k_idx,lcmc_q_local,lcmc_q_global
other_dorogovtsev_goltsev_mendes_graph__5___neato,1,data/neato/dorogovtsev_goltsev_mendes_graph__5__.json,171.60000002384186,1.2000000476837158,0.2999999523162842,0,20.799999952316284,0,0.9811529933481153,0.7805029814591078,0.4057637784081136,0.5114216618693284,0,354.3221687620519,574.5411699782705,18,0.9696181881363416,0.9703247480403135,18,0.9503493957380607,0.9530767760085215,18,0.4846771754394267,0.5793859054899136
