experiment,frame,file,download,jaccard,spanning_tree,layout_time,quality,fdl_init,frameTime,crossing,crossingAngle,angularResolutionMin,angularResolutionDev,totalEnergy,avgMotion,maxMotion,trustworthy_k_idx,trustworthy_q_local,trustworthy_q_global,continuity_k_idx,continuity_q_local,continuity_q_global,lcmc_k_idx,lcmc_q_local,lcmc_q_global
init_layout_ladder_layered_layout,1,data/ladder.json,111.89999997615814,0.10000002384185791,0,0.10000002384185791,0,2.1999999284744263,0,0.9815950920245399,0.8777642867359521,0.4601612498520701,0.6242173554149109,710.7183434484733,531.8840470394039,733.9612590134767,18,0.804356920171735,1.0,18,0.8482736194459078,1.0,18,0.29101160229901196,-0.0029239766081872176
init_layout_ladder_layered_layout,2,data/ladder.json,111.89999997615814,0.10000002384185791,0,0.10000002384185791,0,2.1999999284744263,8,0.9815950920245399,0.8307484143579627,0.45253330064556674,0.6199868251616378,699.6614426254398,34.94519872013091,92.00532425345082,18,0.9152425945967613,1.0,18,0.9257165576621595,1.0,18,0.3655867397804962,-0.0029239766081872176
init_layout_ladder_layered_layout,3,data/ladder.json,111.89999997615814,0.10000002384185791,0,0.10000002384185791,0,2.1999999284744263,14.899999976158142,0.9815950920245399,0.9220943378873043,0.4358867044199881,0.6316151643170028,521.0545911395158,26.013373941223882,63.176782325704906,18,0.9451653397797578,1.0,18,0.9434629339343295,1.0,18,0.38973506904363453,-0.0029239766081872176
init_layout_ladder_layered_layout,4,data/ladder.json,111.89999997615814,0.10000002384185791,0,0.10000002384185791,0,2.1999999284744263,13.5,0.9938650306748467,0.6853870421854851,0.4493391509700606,0.6480624579179042,350.60233884991385,17.481751376557998,45.58470883763819,18,0.9557282139707735,1.0,18,0.9535545102861571,1.0,18,0.4003716229399924,-0.0029239766081872176
init_layout_ladder_layered_layout,5,data/ladder.json,111.89999997615814,0.10000002384185791,0,0.10000002384185791,0,2.1999999284744263,16.800000071525574,0.9938650306748467,0.5314247518235303,0.47866691967003994,0.6561845761693241,227.74544461150157,11.294599657800015,35.71546220991724,18,0.954919219595807,1.0,18,0.9525361445457345,1.0,18,0.399381751432835,-0.0029239766081872176
init_layout_ladder_layered_layout,6,data/ladder.json,111.89999997615814,0.10000002384185791,0,0.10000002384185791,0,2.1999999284744263,14.699999928474426,0.9938650306748467,0.18898144204221223,0.4832389767161872,0.6610114989247033,157.0077362096347,7.891143337901286,26.427988639413286,18,0.9494636540830323,1.0,18,0.9486116425339309,1.0,18,0.3967097743349033,-0.0029239766081872176
init_layout_ladder_layered_layout,7,data/ladder.json,111.89999997615814,0.10000002384185791,0,0.10000002384185791,0,2.1999999284744263,16.59999990463257,0.9938650306748467,0.16160844067628255,0.48773454026237695,0.6606055476039875,118.51993379701767,5.9678713669621235,18.995402679768628,18,0.9451917991803904,1.0,18,0.9438182138689745,1.0,18,0.38837009343330287,-0.0029239766081872176
init_layout_ladder_layered_layout,8,data/ladder.json,111.89999997615814,0.10000002384185791,0,0.10000002384185791,0,2.1999999284744263,14.399999976158142,0.9938650306748467,0.9086509760685931,0.48486590128124907,0.6618079948198036,94.41265458905686,4.667435897296628,13.25381888431991,18,0.9434201608393077,1.0,18,0.9411017647659513,1.0,18,0.38524306289399163,-0.0029239766081872176
init_layout_ladder_layered_layout,9,data/ladder.json,111.89999997615814,0.10000002384185791,0,0.10000002384185791,0,2.1999999284744263,14.299999952316284,0.9938650306748467,0.8393572891618176,0.4850960747139109,0.662924487324698,75.3768800348837,3.7092528998633916,9.094770147759753,18,0.9412677993241816,1.0,18,0.9371927311188224,1.0,18,0.37979057477896483,-0.0029239766081872176
init_layout_ladder_layered_layout,10,data/ladder.json,111.89999997615814,0.10000002384185791,0,0.10000002384185791,0,2.1999999284744263,16.100000023841858,0.9938650306748467,0.7784018154746395,0.4836421476223137,0.6623267067505724,60.05133838644358,2.9449329773537305,6.724012321745766,18,0.9408804781405641,1.0,18,0.9356958175385754,1.0,18,0.37486042533127156,-0.0029239766081872176
init_layout_ladder_layered_layout,11,data/ladder.json,111.89999997615814,0.10000002384185791,0,0.10000002384185791,0,2.1999999284744263,16.399999976158142,0.9938650306748467,0.7271436791261285,0.4811739359884639,0.6609598099058179,48.01346532691351,2.347706125294871,5.460464822776445,18,0.9407005438772965,1.0,18,0.9352348721054078,1.0,18,0.3760346572072578,-0.0029239766081872176
init_layout_ladder_layered_layout,12,data/ladder.json,111.89999997615814,0.10000002384185791,0,0.10000002384185791,0,2.1999999284744263,15.300000071525574,0.9938650306748467,0.6852682497109894,0.47990460332753426,0.6594015833235447,38.7374193395415,1.8903267387715843,4.37037567945051,18,0.9425647414081607,1.0,18,0.9366237609942967,1.0,18,0.37913063243945594,-0.0029239766081872176
init_layout_ladder_layered_layout,13,data/ladder.json,111.89999997615814,0.10000002384185791,0,0.10000002384185791,0,2.1999999284744263,14.600000023841858,0.9938650306748467,0.11766723776807453,0.4809361086002014,0.65890146580763,31.783686842818888,1.5477462841982241,3.5224951723172784,18,0.9427972595697464,1.0,18,0.937050715726807,1.0,18,0.3786491045456474,-0.0029239766081872176
init_layout_ladder_layered_layout,14,data/ladder.json,111.89999997615814,0.10000002384185791,0,0.10000002384185791,0,2.1999999284744263,16.09999990463257,0.9938650306748467,0.12214639449959641,0.4832112656614057,0.6589708573800316,26.722601902812382,1.2993233389984573,2.941832179787692,18,0.9425547551605753,1.0,18,0.937050715726807,1.0,18,0.3786491045456474,-0.0029239766081872176
