experiment,frame,file,download,jaccard,spanning_tree,ph0d,layout_time,quality,fdl_init,frameTime,crossing,crossingAngle,angularResolutionMin,angularResolutionDev,totalEnergy,avgMotion,maxMotion,trustworthy_k_idx,trustworthy_q_local,trustworthy_q_global,continuity_k_idx,continuity_q_local,continuity_q_global,lcmc_k_idx,lcmc_q_local,lcmc_q_global
h0_dolphin-social,400,data/dolphin-social.json,199.10000002384186,0.6999999284744263,0,2.399999976158142,0,0.09999990463256836,8.200000047683716,0,0.9563498882969582,0.7367506469600962,0.35006864199378607,0.6406843692180191,0.14995973718190087,524.5675974795348,598.0096797695755,18,0.9287373656401442,0.9384421464217729,18,0.9254830891485338,0.9343262849205124,18,0.4440139876374206,0.4555507621512799
