experiment,frame,file,download,jaccard,spanning_tree,ph0d,ph1d,layout_time,quality,fdl_init,frameTime,crossing,crossingAngle,angularResolutionMin,angularResolutionDev,totalEnergy,avgMotion,maxMotion,trustworthy_k_idx,trustworthy_q_local,trustworthy_q_global,continuity_k_idx,continuity_q_local,continuity_q_global,lcmc_k_idx,lcmc_q_local,lcmc_q_global
h1_bio-diseasome_23_force,600,data/bio-diseasome.json,779.5999999046326,4.700000047683716,1.399999976158142,31.59999990463257,42.700000047683716,0,0.10000002384185791,82.79999995231628,0,0.9927630822311674,0.7175682225894631,0.4403655506313223,0.6291811159479586,139.1761434851907,1255.6840644848987,2345.160782505232,18,0.9588925395391028,0.936989846997035,18,0.9439558474575874,0.9183430557196198,18,0.4810398490669751,0.4904749785763567
