experiment,frame,file,download,jaccard,spanning_tree,ph0d,layout_time,quality,fdl_init,frameTime,crossing,crossingAngle,angularResolutionMin,angularResolutionDev,totalEnergy,avgMotion,maxMotion,trustworthy_k_idx,trustworthy_q_local,trustworthy_q_global,continuity_k_idx,continuity_q_local,continuity_q_global,lcmc_k_idx,lcmc_q_local,lcmc_q_global
h0_aves-sparrow-social-2009,400,data/aves-sparrow-social-2009.json,95.5,1,0.3999999761581421,2.799999952316284,0,0.09999990463256836,8.900000095367432,0,0.776881579636516,0.7428552634901532,0.05250069318926465,0.4808833927766293,0.12731087868627838,510.17634892047903,611.9407121366786,18,0.9236232369124131,0.889336917562724,18,0.9244325122957416,0.888888888888889,18,0.43345929867509764,0.2606170598911072
