experiment,frame,file,download,jaccard,spanning_tree,ph0d,layout_time,quality,fdl_init,frameTime,crossing,crossingAngle,angularResolutionMin,angularResolutionDev,totalEnergy,avgMotion,maxMotion,trustworthy_k_idx,trustworthy_q_local,trustworthy_q_global,continuity_k_idx,continuity_q_local,continuity_q_global,lcmc_k_idx,lcmc_q_local,lcmc_q_global
h0_science_collab_network,400,data/science_collab_network.json,667,0.2999999523162842,1.2000000476837158,14,0,0.20000004768371582,59.700000047683716,0,0.9931162736354254,0.7049968437616301,0.2770071155919803,0.5124593647937496,6.249726729485561,679.2559289839634,1618.532318955289,18,0.9684793595296711,0.9536675461741424,18,0.950198429586381,0.9206844287499751,18,0.4672714085002212,0.4997274352991231
