experiment,frame,file,download,jaccard,spanning_tree,quality,fdl_init,frameTime,crossing,crossingAngle,angularResolutionMin,angularResolutionDev,totalEnergy,avgMotion,maxMotion,trustworthy_k_idx,trustworthy_q_local,trustworthy_q_global,continuity_k_idx,continuity_q_local,continuity_q_global,lcmc_k_idx,lcmc_q_local,lcmc_q_global
other_duplication_divergence_graph__50_0_5___neato,1,data/neato/duplication_divergence_graph__50_0_5__.json,122.69999992847443,0.6000000238418579,0.20000004768371582,0,9.100000023841858,0,0.9050144648023144,0.7189468535372148,0.47820767138445597,0.6536827124216104,0,287.8766816236698,515.2859944729722,18,0.9399637715540916,0.9405513784461152,18,0.936416510645585,0.9416040100250627,18,0.4528345278245238,0.43016022198353027
