experiment,frame,file,download,jaccard,spanning_tree,ph0d,ph1d,layout_time,quality,fdl_init,frameTime,crossing,crossingAngle,angularResolutionMin,angularResolutionDev,totalEnergy,avgMotion,maxMotion,trustworthy_k_idx,trustworthy_q_local,trustworthy_q_global,continuity_k_idx,continuity_q_local,continuity_q_global,lcmc_k_idx,lcmc_q_local,lcmc_q_global
h1_bcsstk_2_force,600,data/bcsstk.json,548.3000000715256,0.5,0.09999990463256836,3.399999976158142,13.199999928474426,0,0,18.600000023841858,0,0.9913096655830571,0.5489311517619486,0.31398710214998893,0.6301728215639681,20.077840722462962,611.1560493271674,1089.4550086568054,18,0.9855572738560318,0.9824915824915825,18,0.9739860723635986,0.9707720479650305,18,0.6707609094133199,0.6917708389219736
