experiment,frame,file,download,jaccard,spanning_tree,quality,fdl_init,frameTime,crossing,crossingAngle,angularResolutionMin,angularResolutionDev,totalEnergy,avgMotion,maxMotion,trustworthy_k_idx,trustworthy_q_local,trustworthy_q_global,continuity_k_idx,continuity_q_local,continuity_q_global,lcmc_k_idx,lcmc_q_local,lcmc_q_global
other_chordal_cycle_graph__90___neato,1,data/neato/chordal_cycle_graph__90__.json,264.1999999284744,0.10000002384185791,0.10000002384185791,0,14.399999976158142,0,0.9351750117720923,0.7413216940776624,0.3418372475585362,0.6040804344717305,0,319.95775014898317,510.03155598452923,18,0.9125158919240615,0.9045920812961364,18,0.8434170597845055,0.865391621129326,18,0.3256773918414698,0.37663969679049514
