experiment,frame,file,download,jaccard,spanning_tree,ph0d,ph1d,layout_time,quality,fdl_init,frameTime,crossing,crossingAngle,angularResolutionMin,angularResolutionDev,totalEnergy,avgMotion,maxMotion,trustworthy_k_idx,trustworthy_q_local,trustworthy_q_global,continuity_k_idx,continuity_q_local,continuity_q_global,lcmc_k_idx,lcmc_q_local,lcmc_q_global
h1_bio-diseasome_22_loop,150,data/bio-diseasome.json,309.89999985694885,4.700000047683716,1.5,13.799999952316284,35,0.09999990463256836,0.10000014305114746,62.19999980926514,0,0.9907820586543991,0.7363448235536867,0.4390419372971396,0.6332112576158357,157.9724505262253,768.6242920765771,1491.3343156617811,18,0.9076576675636764,0.8583206200880166,18,0.8440386712309248,0.7913570038462279,18,0.40771707545650876,0.3890953158272509
