experiment,frame,file,download,jaccard,spanning_tree,ph0d,layout_time,quality,fdl_init,frameTime,crossing,crossingAngle,angularResolutionMin,angularResolutionDev,totalEnergy,avgMotion,maxMotion,trustworthy_k_idx,trustworthy_q_local,trustworthy_q_global,continuity_k_idx,continuity_q_local,continuity_q_global,lcmc_k_idx,lcmc_q_local,lcmc_q_global
h0_barabasi_albert_graph__50_40__,400,data/barabasi_albert_graph__50_40__.json,461.7000000476837,2.399999976158142,0.7000000476837158,2.799999952316284,0,0.19999992847442627,30.200000047683716,0,0.5464250862960427,0.7021890827730699,0.08470311081104465,0.48671131819540225,0.4772594511411718,508.28882728413845,557.8759289526705,18,0.7005724766415931,0.694486215538847,18,0.6833865044119324,0.6602506265664163,18,0.14144621125913642,0.11544486215538846
