experiment,frame,file,download,jaccard,spanning_tree,ph0d,layout_time,quality,fdl_init,frameTime,crossing,crossingAngle,angularResolutionMin,angularResolutionDev,totalEnergy,avgMotion,maxMotion,trustworthy_k_idx,trustworthy_q_local,trustworthy_q_global,continuity_k_idx,continuity_q_local,continuity_q_global,lcmc_k_idx,lcmc_q_local,lcmc_q_global
h0_les_miserables,400,data/les_miserables.json,446.7000000476837,0.10000002384185791,0.19999992847442627,3.899999976158142,0,0,13.399999976158142,0,0.9419568256999625,0.7108040790803022,0.3599095212454436,0.6138610098744584,1.0709908135062858,510.32131670093787,668.2521790037798,18,0.8831349013347792,0.8628389154704944,18,0.8341086147038423,0.8001395534290272,18,0.3501264657040586,0.31799630655586336
