experiment,frame,file,download,jaccard,spanning_tree,quality,fdl_init,frameTime,crossing,crossingAngle,angularResolutionMin,angularResolutionDev,totalEnergy,avgMotion,maxMotion,trustworthy_k_idx,trustworthy_q_local,trustworthy_q_global,continuity_k_idx,continuity_q_local,continuity_q_global,lcmc_k_idx,lcmc_q_local,lcmc_q_global
other_barabasi_albert_graph__50_40___fdp,1,data/fdp/barabasi_albert_graph__50_40__.json,189.60000002384186,2,0.2999999523162842,0,19,0,0.5867111376512912,0.6929215913063341,0.017423262176051946,0.22060026190527926,0,164.78919427378779,287.19423392540455,18,0.7048965096346443,0.6751378446115286,18,0.7664021758947599,0.6673182957393483,18,0.20518663444583812,0.15840941639813816
