experiment,frame,file,download,jaccard,spanning_tree,quality,fdl_init,frameTime,crossing,crossingAngle,angularResolutionMin,angularResolutionDev,totalEnergy,avgMotion,maxMotion,trustworthy_k_idx,trustworthy_q_local,trustworthy_q_global,continuity_k_idx,continuity_q_local,continuity_q_global,lcmc_k_idx,lcmc_q_local,lcmc_q_global
other_bio-celegans_fdp,1,data/fdp/bio-celegans.json,1924.5,14.5,0.8999999761581421,0,116.39999997615814,0,0.9058355121268832,0.7191453512875279,0.12865785898978455,0.47468766518031547,0,1364.246519191882,2329.536035115147,18,0.8675285003389991,0.8389789684131608,18,0.8163671130166812,0.8059721573708102,18,0.2369333648176643,0.27412663676537263
