experiment,frame,file,download,jaccard,spanning_tree,ph0d,layout_time,quality,fdl_init,frameTime,crossing,crossingAngle,angularResolutionMin,angularResolutionDev,totalEnergy,avgMotion,maxMotion,trustworthy_k_idx,trustworthy_q_local,trustworthy_q_global,continuity_k_idx,continuity_q_local,continuity_q_global,lcmc_k_idx,lcmc_q_local,lcmc_q_global
h0_retweet,400,data/retweet.json,109.89999997615814,0.9000000953674316,0.5999999046325684,4.700000047683716,0,0.19999992847442627,10.5,0,0.9873036026027615,0.6336501685317398,0.7662309364868601,0.8809314212364223,0.26199911181202373,521.2984689389143,749.9080371398176,18,0.9335098512378103,0.9172885572139303,18,0.9101819279707367,0.8922820109976434,18,0.45145119393651,0.494271232392291
