experiment,frame,file,download,jaccard,spanning_tree,quality,fdl_init,frameTime,crossing,crossingAngle,angularResolutionMin,angularResolutionDev,totalEnergy,avgMotion,maxMotion,trustworthy_k_idx,trustworthy_q_local,trustworthy_q_global,continuity_k_idx,continuity_q_local,continuity_q_global,lcmc_k_idx,lcmc_q_local,lcmc_q_global
other_map_of_science_sfdp,1,data/sfdp/map_of_science.json,1549.1999999284744,0.30000007152557373,1.1999999284744263,0,164.39999997615814,0,0.990465301392119,0.6546393536399042,0.13109476358904582,0.5226877556429481,0,102.23126408797357,224.4201296675501,18,0.9776404679483169,0.9760245378789935,18,0.9689354072843512,0.9665767306352524,18,0.39077905327945794,0.48180698719832055
