experiment,frame,file,download,jaccard,spanning_tree,quality,fdl_init,frameTime,crossing,crossingAngle,angularResolutionMin,angularResolutionDev,totalEnergy,avgMotion,maxMotion,trustworthy_k_idx,trustworthy_q_local,trustworthy_q_global,continuity_k_idx,continuity_q_local,continuity_q_global,lcmc_k_idx,lcmc_q_local,lcmc_q_global
other_random_geometric_graph__400_0_1___fdp,1,data/fdp/random_geometric_graph__400_0_1__.json,1487.3999999761581,8.5,2.399999976158142,0,126.80000007152557,0,0.9949236174907896,0.7059725458963795,0.09702059707907107,0.5789416154401645,0,1967.5138191006936,3213.047954824204,18,0.9981078853663077,0.9975776705915733,18,0.9982314107478322,0.9978706199460916,18,0.7892574726609651,0.8285309279546392
