experiment,frame,file,download,jaccard,spanning_tree,ph0d,layout_time,quality,fdl_init,frameTime,crossing,crossingAngle,angularResolutionMin,angularResolutionDev,totalEnergy,avgMotion,maxMotion,trustworthy_k_idx,trustworthy_q_local,trustworthy_q_global,continuity_k_idx,continuity_q_local,continuity_q_global,lcmc_k_idx,lcmc_q_local,lcmc_q_global
h0_usair97,400,data/usair97.json,616,0.5,2.399999976158142,19.700000047683716,0,0.20000004768371582,203,0,0.7798970409187118,0.7222763276865387,0.31706104709946425,0.5927175644907201,11.638138017802957,515.5784327457055,877.4582508019038,18,0.8236310640436505,0.7838325684185411,18,0.7341556717085893,0.7072474368552892,18,0.22440946802025827,0.2315004071563143
