experiment,frame,file,download,jaccard,spanning_tree,layout_time,quality,fdl_init,frameTime,totalEnergy,avgMotion,maxMotion,trustworthy_k_idx,trustworthy_q_local,trustworthy_q_global,continuity_k_idx,continuity_q_local,continuity_q_global,lcmc_k_idx,lcmc_q_local,lcmc_q_global
animate_smith_random,1,large_data/smith.json,19107.399999976158,2264.3000000715256,77.60000002384186,0,1.399999976158142,4976.899999976158,0,124826.27711828279,567.8829433845998,1036.518093271583,18,0.5027374617529259,0.5037669114656906,18,0.5004705355479367,0.5016440766704678,18,0.0001532393895528577,-7.306430887172363e-05
animate_smith_random,2,large_data/smith.json,19107.399999976158,2264.3000000715256,77.60000002384186,0,1.399999976158142,4976.899999976158,5989.399999976158,99430.57148281716,33.46803708476701,192.8065804758549,18,0.5068630190573091,0.5073406686875086,18,0.5031981890769437,0.5058326664583053,18,0.00023758800418003712,-0.0001794265431877256
animate_smith_random,3,large_data/smith.json,19107.399999976158,2264.3000000715256,77.60000002384186,0,1.399999976158142,4976.899999976158,3151.8000000715256,62081.17898436102,20.878596892822237,148.6146278969021,18,0.5120250974807783,0.5116943156940298,18,0.5073667668001568,0.5098108870760523,18,0.00020446533160161596,0.00044101982365562023
animate_smith_random,4,large_data/smith.json,19107.399999976158,2264.3000000715256,77.60000002384186,0,1.399999976158142,4976.899999976158,3355,55535.31520899903,18.64681332155625,138.66399339292474,18,0.5183960590784114,0.5170640591084751,18,0.5117123396295694,0.5126584720725621,18,0.0006552938098325338,0.0014160069715523074
animate_smith_random,5,large_data/smith.json,19107.399999976158,2264.3000000715256,77.60000002384186,0,1.399999976158142,4976.899999976158,3385.6999999284744,57982.79750953526,19.467716147181463,169.9291631491744,18,0.5262323582522574,0.5237218670476227,18,0.5165082861626245,0.5161379961018466,18,0.0009710011265601981,0.0016110044011316453
animate_smith_random,6,large_data/smith.json,19107.399999976158,2264.3000000715256,77.60000002384186,0,1.399999976158142,4976.899999976158,4831.5,59352.59202161591,19.926930554184636,191.78456792306562,18,0.5356760553844462,0.531867630292799,18,0.5205271786380433,0.5198208936661659,18,0.0022145122917126368,0.0025150833928176642
animate_smith_random,7,large_data/smith.json,19107.399999976158,2264.3000000715256,77.60000002384186,0,1.399999976158142,4976.899999976158,4057.399999976158,59948.687081281554,20.121952885271927,182.00672426078148,18,0.5462765321096958,0.5411602197460881,18,0.5252425447859103,0.5260045771096438,18,0.0034169246481495874,0.004660055118190375
animate_smith_random,8,large_data/smith.json,19107.399999976158,2264.3000000715256,77.60000002384186,0,1.399999976158142,4976.899999976158,3588.4000000953674,61809.97768287626,20.74402595872193,122.7117850194948,18,0.5584030735350795,0.5518533642587391,18,0.528712541225321,0.5273512940990864,18,0.003859211581068475,0.005830039695666399
animate_smith_random,9,large_data/smith.json,19107.399999976158,2264.3000000715256,77.60000002384186,0,1.399999976158142,4976.899999976158,3980.3000000715256,63495.09554178615,21.306786002034748,104.61578524259085,18,0.5719034613670695,0.5638651347611765,18,0.526571438455889,0.5279930005086139,18,0.00405279076799559,0.005812312656613731
animate_smith_random,10,large_data/smith.json,19107.399999976158,2264.3000000715256,77.60000002384186,0,1.399999976158142,4976.899999976158,4169.700000047684,65832.15904982596,22.082354885845938,102.01018590944574,18,0.5870793487584338,0.5774322259441877,18,0.5289991259289556,0.5303249571901503,18,0.005555627642879567,0.007904103264828443
animate_smith_random,11,large_data/smith.json,19107.399999976158,2264.3000000715256,77.60000002384186,0,1.399999976158142,4976.899999976158,3667.7999999523163,67781.48205142326,22.72601220928057,98.62158807591713,18,0.6037218303826503,0.5924880919046869,18,0.5322125007405698,0.5335133037275117,18,0.007339078277489897,0.010031347951148486
animate_smith_random,12,large_data/smith.json,19107.399999976158,2264.3000000715256,77.60000002384186,0,1.399999976158142,4976.899999976158,4362.900000095367,69907.55718522832,23.434860596558043,96.30395719777607,18,0.6218425402639446,0.6090310274189732,18,0.5376715325595877,0.5399760714333262,18,0.008903856537605268,0.012353590067047865
animate_smith_random,13,large_data/smith.json,19107.399999976158,2264.3000000715256,77.60000002384186,0,1.399999976158142,4976.899999976158,4066.8000000715256,71897.94409952806,24.070625824738983,89.45759343357717,18,0.6415073740507145,0.6270728244403485,18,0.5459670166653353,0.5471570395942703,18,0.010499053370272298,0.014214929167577904
animate_smith_random,14,large_data/smith.json,19107.399999976158,2264.3000000715256,77.60000002384186,0,1.399999976158142,4976.899999976158,4008.600000023842,73825.13816203258,24.677167049548046,97.40346869018605,18,0.6622528372149583,0.6463272042290984,18,0.5520070159809893,0.5534051359048211,18,0.012269039572075181,0.017210798767478632
animate_smith_random,15,large_data/smith.json,19107.399999976158,2264.3000000715256,77.60000002384186,0,1.399999976158142,4976.899999976158,3329.4000000953674,75288.12513369706,25.117152592488203,101.64692485255752,18,0.683867642337811,0.6664746150939513,18,0.5636887003011242,0.5632308698755846,18,0.014656482256145105,0.02002939797685269
animate_smith_random,16,large_data/smith.json,19107.399999976158,2264.3000000715256,77.60000002384186,0,1.399999976158142,4976.899999976158,3827.7999999523163,76331.8891347539,25.377781398520355,105.35533171332568,18,0.7056957926141149,0.6869690841737571,18,0.5729144157841037,0.5721788354262065,18,0.016319105113020337,0.02325571908443809
animate_smith_random,17,large_data/smith.json,19107.399999976158,2264.3000000715256,77.60000002384186,0,1.399999976158142,4976.899999976158,3566.2999999523163,76142.10122667249,25.202726150892428,112.34200400088434,18,0.7268858254194235,0.7070742259775695,18,0.5860123166539377,0.5847304749325184,18,0.018488243443076383,0.026287042762444153
animate_smith_random,18,large_data/smith.json,19107.399999976158,2264.3000000715256,77.60000002384186,0,1.399999976158142,4976.899999976158,3150,75208.91710595104,24.761341275417383,112.82545973460334,18,0.746723537726079,0.7260260159291996,18,0.596248701804161,0.5958315655948054,18,0.02071010871044783,0.030381988783610238
animate_smith_random,19,large_data/smith.json,19107.399999976158,2264.3000000715256,77.60000002384186,0,1.399999976158142,4976.899999976158,3741.5,73263.95827456779,23.96570567750504,113.00024322409939,18,0.7646421684324866,0.7433098621040432,18,0.6063533784935295,0.6076314725968421,18,0.022966203720465726,0.03360830989119564
animate_smith_random,20,large_data/smith.json,19107.399999976158,2264.3000000715256,77.60000002384186,0,1.399999976158142,4976.899999976158,3131,70231.46912404503,22.83769953317129,109.08576286864944,18,0.7803383322516895,0.7586021516066792,18,0.6174776323021747,0.6174879005942554,18,0.024655046540705532,0.036090095358569024
