experiment,frame,file,download,jaccard,spanning_tree,ph0d,layout_time,quality,fdl_init,frameTime,crossing,crossingAngle,angularResolutionMin,angularResolutionDev,totalEnergy,avgMotion,maxMotion,trustworthy_k_idx,trustworthy_q_local,trustworthy_q_global,continuity_k_idx,continuity_q_local,continuity_q_global,lcmc_k_idx,lcmc_q_local,lcmc_q_global
h0_circular_ladder_graph__100__,400,data/circular_ladder_graph__100__.json,523.8999999761581,0.7999999523162842,0.5,7.600000023841858,0,0.19999992847442627,20.800000071525574,0,0.9986440677966102,0.6549210705330349,0.4392152819848242,0.6844369700629075,3.352976694688144,716.8235265731387,1355.3018280158549,18,0.9842872649574127,0.9599507540781779,18,0.899275048684271,0.8639150507848568,18,0.5997712256888038,0.5329745484466459
