experiment,frame,file,download,jaccard,spanning_tree,ph0d,ph1d,layout_time,quality,fdl_init,frameTime,crossing,crossingAngle,angularResolutionMin,angularResolutionDev,totalEnergy,avgMotion,maxMotion,trustworthy_k_idx,trustworthy_q_local,trustworthy_q_global,continuity_k_idx,continuity_q_local,continuity_q_global,lcmc_k_idx,lcmc_q_local,lcmc_q_global
h1_bn-mouse-visual-cortex-2_13_force,600,data/bn-mouse-visual-cortex-2.json,492.60000014305115,1.1999998092651367,0.5,6.900000095367432,10.700000047683716,0,0.09999990463256836,23.100000143051147,0,0.9988137017448471,0.8254846126030391,0.9322759555260185,0.9634999476435203,15.00479384526536,566.2906620323705,826.8052530713694,18,0.9682962693969326,0.9842464432279993,18,0.972055036562255,0.9843960970288732,18,0.42460020632669115,0.6927384724901258
