experiment,frame,file,download,jaccard,spanning_tree,quality,fdl_init,frameTime,crossing,crossingAngle,angularResolutionMin,angularResolutionDev,totalEnergy,avgMotion,maxMotion,trustworthy_k_idx,trustworthy_q_local,trustworthy_q_global,continuity_k_idx,continuity_q_local,continuity_q_global,lcmc_k_idx,lcmc_q_local,lcmc_q_global
other_usair97_fdp,1,data/fdp/usair97.json,1650.6000000238419,0.3999999761581421,1.7000000476837158,0.10000002384185791,120.60000002384186,0,0.8757808007251627,0.7258425044892085,0.26708277709627937,0.531681505444991,0,1730.7937105458332,2335.3135849388623,18,0.9436947749900984,0.9203944490834625,18,0.9152851750109778,0.9067374239009189,18,0.39951030579251656,0.4499771125148769
