experiment,frame,file,download,jaccard,spanning_tree,quality,fdl_init,frameTime,crossing,crossingAngle,angularResolutionMin,angularResolutionDev,totalEnergy,avgMotion,maxMotion,trustworthy_k_idx,trustworthy_q_local,trustworthy_q_global,continuity_k_idx,continuity_q_local,continuity_q_global,lcmc_k_idx,lcmc_q_local,lcmc_q_global
other_circular_ladder_graph__100___sfdp,1,data/sfdp/circular_ladder_graph__100__.json,270,4.299999952316284,1,0,125.79999995231628,0,0.9991864406779661,0.26803339487682687,0.3769657982401289,0.6619871859269582,0,84.58464201463657,128.3259911514421,18,0.9988130271491682,0.9995829485995691,18,0.9987637487671276,0.9995783317943983,18,0.8164077915229506,0.8596077142757916
