experiment,frame,file,download,jaccard,spanning_tree,layout_time,quality,fdl_init,frameTime,totalEnergy,avgMotion,maxMotion,trustworthy_k_idx,trustworthy_q_local,trustworthy_q_global,continuity_k_idx,continuity_q_local,continuity_q_global,lcmc_k_idx,lcmc_q_local,lcmc_q_global
init_layout_hic_1k_net_6_layered_layout,1,large_data/hic_1k_net_6.json,50872.39999997616,531.6000000238419,323.10000002384186,5.899999976158142,1.2999999523162842,11702.300000071526,0,794182.5998833905,592.4348800392619,1206.2702402066586,18,0.93989834621576,0.9314912637086042,18,0.8600993972341064,0.8544149733819301,18,0.15236563171698747,0.21707562815244455
init_layout_hic_1k_net_6_layered_layout,5,large_data/hic_1k_net_6.json,50872.39999997616,531.6000000238419,323.10000002384186,5.899999976158142,1.2999999523162842,11702.300000071526,36446,498178.31901144644,523.7492254318404,902.7610440069146,18,0.9800944321071935,0.9771596362949917,18,0.9002621018937262,0.8982985623417388,18,0.17195516939363664,0.26683430431884314
init_layout_hic_1k_net_6_layered_layout,10,large_data/hic_1k_net_6.json,50872.39999997616,531.6000000238419,323.10000002384186,5.899999976158142,1.2999999523162842,11702.300000071526,25058.5,266921.2907218454,368.87114990329314,984.8768785283575,18,0.9903660880708715,0.9896388208780457,18,0.9539556907436899,0.9530152190629613,18,0.23313774321385067,0.34910274835469696
init_layout_hic_1k_net_6_layered_layout,25,large_data/hic_1k_net_6.json,50872.39999997616,531.6000000238419,323.10000002384186,5.899999976158142,1.2999999523162842,11702.300000071526,65688.70000004768,97891.1223394647,504.08743267919834,875.8283373392701,18,0.9921454993867381,0.9916743102515243,18,0.9677946294792525,0.96675358102102,18,0.2770413225335615,0.39162170951305136
init_layout_hic_1k_net_6_layered_layout,50,large_data/hic_1k_net_6.json,50872.39999997616,531.6000000238419,323.10000002384186,5.899999976158142,1.2999999523162842,11702.300000071526,108561.5,38782.669165860185,329.12407186412406,664.2681399219292,18,0.9923403813465658,0.9918416367137282,18,0.9592129946359007,0.9586432084633456,18,0.2881138427787421,0.39905678191020144
init_layout_hic_1k_net_6_layered_layout,300,large_data/hic_1k_net_6.json,50872.39999997616,531.6000000238419,323.10000002384186,5.899999976158142,1.2999999523162842,11702.300000071526,1071598.7999999523,112.27871726122733,325.69192685491925,694.090106598152,18,0.9928616268445396,0.9923669198973912,18,0.9630901909784387,0.9629467102913344,18,0.2999286721843594,0.4090889584213483
