experiment,frame,file,download,jaccard,spanning_tree,ph0d,layout_time,quality,fdl_init,frameTime,crossing,crossingAngle,angularResolutionMin,angularResolutionDev,totalEnergy,avgMotion,maxMotion,trustworthy_k_idx,trustworthy_q_local,trustworthy_q_global,continuity_k_idx,continuity_q_local,continuity_q_global,lcmc_k_idx,lcmc_q_local,lcmc_q_global
h0_lobster,400,data/lobster.json,410.7999999523163,1,0.7000000476837158,25.700000047683716,0,0.09999990463256836,28.200000047683716,0,0.999682935114936,0.8716534826716049,0.8483175764918832,0.8892447015122243,6.741983299918394,845.429989588799,1553.4243548516188,18,0.9978509870600993,0.9992063183789732,18,0.9976717759145439,0.9992050236291836,18,0.7536490940459833,0.8682958265453313
