experiment,frame,file,download,jaccard,spanning_tree,quality,fdl_init,frameTime,crossing,crossingAngle,angularResolutionMin,angularResolutionDev,totalEnergy,avgMotion,maxMotion,trustworthy_k_idx,trustworthy_q_local,trustworthy_q_global,continuity_k_idx,continuity_q_local,continuity_q_global,lcmc_k_idx,lcmc_q_local,lcmc_q_global
other_barabasi_albert_graph__50_40___neato,1,data/neato/barabasi_albert_graph__50_40__.json,332.5,1.7999999523162842,0.20000004768371582,0.09999990463256836,19.800000071525574,0,0.568679998252232,0.6926388402067675,0.022015359796171197,0.2220433193400051,0,143.82447682046148,230.16270614502255,18,0.6145630253238366,0.5845614035087716,18,0.7143143907916072,0.6258646616541352,18,0.15717816560153494,0.08751790189760117
